# SeismoWeb example 2 - uncorrected accelerogram with a linear instrument baseline drift
# station SYN-02, component NS,  raw (as recorded)
# time step: 0.01 s   units: g
time_s,acc_g
57.1300,-4.10592197e-03
57.1400,-4.06254446e-03
57.1500,-3.99772469e-03
57.1600,-4.07551665e-03
57.1700,-4.35172528e-03
57.1800,-4.64137933e-03
57.1900,-4.76338886e-03
57.2000,-4.74901113e-03
57.2100,-4.68506992e-03
57.2200,-4.55640604e-03
57.2300,-4.33461843e-03
57.2400,-4.09090550e-03
57.2500,-3.97298619e-03
57.2600,-4.09001920e-03
57.2700,-4.39683673e-03
57.2800,-4.70386526e-03
57.2900,-4.83479603e-03
57.3000,-4.76258535e-03
57.3100,-4.61995696e-03
57.3200,-4.60285605e-03
57.3300,-4.77444690e-03
57.3400,-4.98284558e-03
57.3500,-5.08391670e-03
57.3600,-5.10941837e-03
57.3700,-5.10977164e-03
57.3800,-5.03581698e-03
57.3900,-4.85199584e-03
57.4000,-4.62404146e-03
57.4100,-4.47257154e-03
57.4200,-4.46117774e-03
57.4300,-4.51650004e-03
57.4400,-4.51110051e-03
57.4500,-4.41898171e-03
57.4600,-4.31439467e-03
57.4700,-4.26391456e-03
57.4800,-4.27384309e-03
57.4900,-4.29508636e-03
57.5000,-4.29803414e-03
57.5100,-4.31693636e-03
57.5200,-4.34146537e-03
57.5300,-4.29150674e-03
57.5400,-4.17457863e-03
57.5500,-4.10873490e-03
57.5600,-4.15915000e-03
57.5700,-4.27586696e-03
57.5800,-4.37074655e-03
57.5900,-4.39381997e-03
57.6000,-4.37073531e-03
57.6100,-4.35223307e-03
57.6200,-4.32396778e-03
57.6300,-4.24905777e-03
57.6400,-4.18619975e-03
57.6500,-4.24023257e-03
57.6600,-4.40181862e-03
57.6700,-4.54252989e-03
57.6800,-4.55000179e-03
57.6900,-4.44403699e-03
57.7000,-4.37122458e-03
57.7100,-4.44222161e-03
57.7200,-4.59649100e-03
57.7300,-4.66707517e-03
57.7400,-4.56392641e-03
57.7500,-4.37824805e-03
57.7600,-4.26690117e-03
57.7700,-4.24577504e-03
57.7800,-4.19650148e-03
57.7900,-4.06892898e-03
57.8000,-3.95384402e-03
57.8100,-3.93927915e-03
57.8200,-3.99766813e-03
57.8300,-4.06752366e-03
57.8400,-4.14770194e-03
57.8500,-4.22960398e-03
57.8600,-4.25661028e-03
57.8700,-4.23242998e-03
57.8800,-4.23516386e-03
57.8900,-4.28375442e-03
57.9000,-4.32569761e-03
57.9100,-4.33606503e-03
57.9200,-4.31471578e-03
57.9300,-4.24481778e-03
57.9400,-4.13234051e-03
57.9500,-4.01875878e-03
57.9600,-3.91820407e-03
57.9700,-3.80801057e-03
57.9800,-3.69736793e-03
57.9900,-3.66220872e-03
58.0000,-3.76963920e-03
58.0100,-3.97767367e-03
58.0200,-4.17840247e-03
58.0300,-4.32476965e-03
58.0400,-4.46216485e-03
58.0500,-4.64131402e-03
58.0600,-4.80928454e-03
58.0700,-4.87065836e-03
58.0800,-4.85103572e-03
58.0900,-4.84487894e-03
58.1000,-4.86490831e-03
58.1100,-4.87857978e-03
58.1200,-4.91234937e-03
58.1300,-5.00992382e-03
58.1400,-5.13114891e-03
58.1500,-5.19462682e-03
58.1600,-5.18010437e-03
58.1700,-5.11264781e-03
58.1800,-5.02638876e-03
58.1900,-5.00021523e-03
58.2000,-5.08223299e-03
58.2100,-5.16351647e-03
58.2200,-5.12844765e-03
58.2300,-5.04889072e-03
58.2400,-5.05670813e-03
58.2500,-5.16227819e-03
58.2600,-5.26535757e-03
58.2700,-5.26603053e-03
58.2800,-5.17677566e-03
58.2900,-5.08620194e-03
58.3000,-5.01057326e-03
58.3100,-4.89071508e-03
58.3200,-4.73548876e-03
58.3300,-4.66349610e-03
58.3400,-4.73608792e-03
58.3500,-4.84745050e-03
58.3600,-4.88205523e-03
58.3700,-4.85888624e-03
58.3800,-4.83739408e-03
58.3900,-4.79474569e-03
58.4000,-4.66925138e-03
58.4100,-4.47047060e-03
58.4200,-4.27097168e-03
58.4300,-4.10330450e-03
58.4400,-3.95272451e-03
58.4500,-3.83095613e-03
58.4600,-3.76265910e-03
58.4700,-3.72939358e-03
58.4800,-3.68734951e-03
58.4900,-3.63633441e-03
58.5000,-3.64796993e-03
58.5100,-3.76194932e-03
58.5200,-3.88759352e-03
58.5300,-3.92163556e-03
58.5400,-3.89575833e-03
58.5500,-3.91714020e-03
58.5600,-4.03265502e-03
58.5700,-4.17916424e-03
58.5800,-4.24244106e-03
58.5900,-4.18773889e-03
58.6000,-4.12159876e-03
58.6100,-4.17750390e-03
58.6200,-4.35392947e-03
58.6300,-4.53438583e-03
58.6400,-4.64550756e-03
58.6500,-4.70069856e-03
58.6600,-4.71758811e-03
58.6700,-4.69823722e-03
58.6800,-4.67130381e-03
58.6900,-4.65500805e-03
58.7000,-4.62989150e-03
58.7100,-4.60572629e-03
58.7200,-4.58758541e-03
58.7300,-4.49939298e-03
58.7400,-4.31431359e-03
58.7500,-4.17104227e-03
58.7600,-4.18806462e-03
58.7700,-4.29831775e-03
58.7800,-4.40743860e-03
58.7900,-4.54241439e-03
58.8000,-4.74464819e-03
58.8100,-4.94851896e-03
58.8200,-5.04317429e-03
58.8300,-4.99297009e-03
58.8400,-4.84511854e-03
58.8500,-4.68156834e-03
58.8600,-4.58321920e-03
58.8700,-4.56600942e-03
58.8800,-4.56526839e-03
58.8900,-4.53960760e-03
58.9000,-4.51344710e-03
58.9100,-4.47468446e-03
58.9200,-4.36639133e-03
58.9300,-4.21316044e-03
58.9400,-4.13800640e-03
58.9500,-4.22211420e-03
58.9600,-4.41027753e-03
58.9700,-4.58463654e-03
58.9800,-4.68829696e-03
58.9900,-4.76396443e-03
59.0000,-4.87813727e-03
59.0100,-5.01422776e-03
59.0200,-5.09690019e-03
59.0300,-5.08214436e-03
59.0400,-4.97338977e-03
59.0500,-4.83133684e-03
59.0600,-4.74446136e-03
59.0700,-4.70077794e-03
59.0800,-4.58352241e-03
59.0900,-4.35626542e-03
59.1000,-4.11775521e-03
59.1100,-3.96230760e-03
59.1200,-3.92033969e-03
59.1300,-3.98132400e-03
59.1400,-4.08283324e-03
59.1500,-4.15816166e-03
59.1600,-4.21555120e-03
59.1700,-4.30214961e-03
59.1800,-4.40994348e-03
59.1900,-4.49090019e-03
59.2000,-4.55187674e-03
59.2100,-4.64629457e-03
59.2200,-4.77994088e-03
59.2300,-4.89662862e-03
59.2400,-4.95870506e-03
59.2500,-4.99776446e-03
59.2600,-5.04720997e-03
59.2700,-5.07375403e-03
59.2800,-5.05655552e-03
59.2900,-5.05685646e-03
59.3000,-5.10042988e-03
59.3100,-5.09110228e-03
59.3200,-4.95633028e-03
59.3300,-4.77566933e-03
59.3400,-4.67955840e-03
59.3500,-4.70119288e-03
59.3600,-4.74927937e-03
59.3700,-4.70433731e-03
59.3800,-4.56529390e-03
59.3900,-4.43958030e-03
59.4000,-4.37915708e-03
59.4100,-4.33773644e-03
59.4200,-4.29561806e-03
59.4300,-4.32876190e-03
59.4400,-4.48893624e-03
59.4500,-4.67990665e-03
59.4600,-4.75488333e-03
59.4700,-4.69185369e-03
59.4800,-4.59727647e-03
59.4900,-4.57372833e-03
59.5000,-4.62874037e-03
59.5100,-4.69068108e-03
59.5200,-4.70322337e-03
59.5300,-4.69692508e-03
59.5400,-4.73713065e-03
59.5500,-4.82032333e-03
59.5600,-4.87103357e-03
59.5700,-4.84837514e-03
59.5800,-4.79274815e-03
59.5900,-4.73399066e-03
59.6000,-4.63842376e-03
59.6100,-4.49889854e-03
59.6200,-4.38855118e-03
59.6300,-4.36690437e-03
59.6400,-4.40901606e-03
59.6500,-4.45740790e-03
59.6600,-4.49012779e-03
59.6700,-4.53290320e-03
59.6800,-4.60276381e-03
59.6900,-4.66094858e-03
59.7000,-4.67700259e-03
59.7100,-4.67950433e-03
59.7200,-4.69557875e-03
59.7300,-4.71136280e-03
59.7400,-4.71076844e-03
59.7500,-4.71617166e-03
59.7600,-4.76925951e-03
59.7700,-4.89108827e-03
59.7800,-5.07434599e-03
59.7900,-5.26023507e-03
59.8000,-5.35807691e-03
59.8100,-5.35820251e-03
59.8200,-5.34091963e-03
59.8300,-5.34607181e-03
59.8400,-5.33818932e-03
59.8500,-5.30065622e-03
59.8600,-5.26873114e-03
59.8700,-5.26518685e-03
59.8800,-5.28809565e-03
59.8900,-5.34694882e-03
59.9000,-5.43172187e-03
59.9100,-5.49125826e-03
59.9200,-5.49300805e-03
59.9300,-5.45550281e-03
59.9400,-5.41476865e-03
59.9500,-5.39556090e-03
59.9600,-5.40614317e-03
59.9700,-5.42942762e-03
59.9800,-5.40903172e-03
59.9900,-5.30367174e-03
60.0000,-5.17312327e-03
